bResult,gamelength,golddiff_1,golddiff_2,golddiff_3,golddiff_4,golddiff_5,golddiff_6,golddiff_7,golddiff_8,golddiff_9,golddiff_10,golddiff_11,golddiff_12,golddiff_13,golddiff_14,golddiff_15,golddiff_16,golddiff_17,golddiff_18,golddiff_19,golddiff_20,golddiff_21,golddiff_22,golddiff_23,golddiff_24,golddiff_25,golddiff_26,golddiff_27,golddiff_28,golddiff_29,golddiff_30,dragondiff_1,dragondiff_2,dragondiff_3,dragondiff_4,dragondiff_5,dragondiff_6,dragondiff_7,dragondiff_8,dragondiff_9,dragondiff_10,dragondiff_11,dragondiff_12,dragondiff_13,dragondiff_14,dragondiff_15,dragondiff_16,dragondiff_17,dragondiff_18,dragondiff_19,dragondiff_20,dragondiff_21,dragondiff_22,dragondiff_23,dragondiff_24,dragondiff_25,dragondiff_26,dragondiff_27,dragondiff_28,dragondiff_29,dragondiff_30,barondiff_1,barondiff_2,barondiff_3,barondiff_4,barondiff_5,barondiff_6,barondiff_7,barondiff_8,barondiff_9,barondiff_10,barondiff_11,barondiff_12,barondiff_13,barondiff_14,barondiff_15,barondiff_16,barondiff_17,barondiff_18,barondiff_19,barondiff_20,barondiff_21,barondiff_22,barondiff_23,barondiff_24,barondiff_25,barondiff_26,barondiff_27,barondiff_28,barondiff_29,barondiff_30,heralddiff_1,heralddiff_2,heralddiff_3,heralddiff_4,heralddiff_5,heralddiff_6,heralddiff_7,heralddiff_8,heralddiff_9,heralddiff_10,heralddiff_11,heralddiff_12,heralddiff_13,heralddiff_14,heralddiff_15,heralddiff_16,heralddiff_17,heralddiff_18,heralddiff_19,heralddiff_20,heralddiff_21,heralddiff_22,heralddiff_23,heralddiff_24,heralddiff_25,heralddiff_26,heralddiff_27,heralddiff_28,heralddiff_29,heralddiff_30,towerdiff_1,towerdiff_2,towerdiff_3,towerdiff_4,towerdiff_5,towerdiff_6,towerdiff_7,towerdiff_8,towerdiff_9,towerdiff_10,towerdiff_11,towerdiff_12,towerdiff_13,towerdiff_14,towerdiff_15,towerdiff_16,towerdiff_17,towerdiff_18,towerdiff_19,towerdiff_20,towerdiff_21,towerdiff_22,towerdiff_23,towerdiff_24,towerdiff_25,towerdiff_26,towerdiff_27,towerdiff_28,towerdiff_29,towerdiff_30,inhibitordiff_1,inhibitordiff_2,inhibitordiff_3,inhibitordiff_4,inhibitordiff_5,inhibitordiff_6,inhibitordiff_7,inhibitordiff_8,inhibitordiff_9,inhibitordiff_10,inhibitordiff_11,inhibitordiff_12,inhibitordiff_13,inhibitordiff_14,inhibitordiff_15,inhibitordiff_16,inhibitordiff_17,inhibitordiff_18,inhibitordiff_19,inhibitordiff_20,inhibitordiff_21,inhibitordiff_22,inhibitordiff_23,inhibitordiff_24,inhibitordiff_25,inhibitordiff_26,inhibitordiff_27,inhibitordiff_28,inhibitordiff_29,inhibitordiff_30,killdiff_1,killdiff_2,killdiff_3,killdiff_4,killdiff_5,killdiff_6,killdiff_7,killdiff_8,killdiff_9,killdiff_10,killdiff_11,killdiff_12,killdiff_13,killdiff_14,killdiff_15,killdiff_16,killdiff_17,killdiff_18,killdiff_19,killdiff_20,killdiff_21,killdiff_22,killdiff_23,killdiff_24,killdiff_25,killdiff_26,killdiff_27,killdiff_28,killdiff_29,killdiff_30
0,36,0,0,14,-373,-19,9,-38,18,9,-198,-135,-175,-421,-374,-598,-391,-233,40,39,-908,-509,338,92,327,-1816,-3931,-4353,-6058,-6635,-7035,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-2,-3,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-3,-3,-3,-3,-3,-5,-5
1,43,0,-5,-5,205,246,431,761,918,1019,1089,980,92,142,518,424,1411,2040,872,1083,1042,1212,1203,1611,2003,2079,3640,3373,4560,5667,5803,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,2,2,2,3,3,3
0,32,0,0,0,-70,-182,-590,-153,-250,-107,-523,-822,-1542,-2664,-3208,-3345,-3924,-8082,-8078,-7423,-7916,-7709,-8093,-9762,-12461,-11139,-10056,-10206,-10617,-11805,-12438,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-3,-3,-2,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-4,-4,-8,-8,-7,-7,-7,-7,-8,-10,-7,-6,-6,-6,-8,-9,-9
1,31,0,0,-8,50,745,777,1029,1360,1421,1843,2167,2962,3302,3412,4152,4292,5525,4911,5126,4627,4554,4090,3957,4331,4883,4967,5218,7462,8044,9278,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,3,3,2,2,2,2,2,2,3,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,0,1,1,1,1,2,2,3
1,36,0,0,28,32,114,139,390,507,277,1365,1462,2068,2326,2592,2149,1959,2368,2594,2691,3312,3409,4262,4954,6766,4637,5019,4573,6921,7148,8122,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,4,5,6,3,3,3,5,5,5,5
0,41,0,10,48,279,2,-236,-12,-121,282,399,413,163,45,-123,-48,208,297,-30,107,58,-1087,-20,1255,1422,-355,-2761,-1918,-3148,-3065,-1915,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,1,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,0,0,-2,-3,-3,-3,-2,-2,-2
1,31,0,517,519,680,422,698,1342,1848,2232,2440,3972,4996,5118,5268,5668,4978,4705,5024,5026,5096,6317,6087,5645,5955,7819,9300,9263,10780,12249,14276,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,2,2,2,2,2,3,3,2,2,4,4,4,4,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,1,1,2,2,2,2,3,4,4,4,5,5,4,4,4,4,5,5,5,5,5,7,7,10,11,11,14
1,30,0,0,0,-53,-18,133,-318,-280,-130,-462,-191,-151,1232,1014,3205,3686,4369,4503,4394,4912,6448,6516,8789,8758,8880,9122,9519,10752,12019,15337,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,2,2,3,3,4,4,4,4,4,4,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,6,6,6,7,8,8,10,10,10,10,11,11,11,14,14
0,45,0,-28,-34,-105,-11,-15,89,295,-15,-62,842,1392,551,1325,1012,1427,1734,961,775,1401,1502,77,39,281,-111,-212,281,721,769,945,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1
1,42,0,0,-7,74,131,11,-335,-98,-286,-366,-529,-814,-480,-1155,-1223,-1165,645,241,-590,-612,-644,-583,-476,1298,1618,2435,2398,2929,4453,4864,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,2,2,2,2,2,5,5,5,5,5,8,8,9
0,35,0,0,-2,-28,-8,89,-79,-157,-2020,-1818,-1828,-3457,-4400,-6530,-7382,-7622,-8434,-8350,-9785,-9520,-9922,-10508,-10386,-10533,-8702,-10258,-10553,-13962,-13787,-13675,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-3,-3,-3,-4,-4,-5,-5,-5,-6,-5,-5,-5,-5,-5,-6,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-3,-3,-3,-4,-5,-7,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,-12,-12,-12,-12
0,43,0,10,31,-55,-89,-85,-206,-871,-887,-809,-2243,-1988,-2174,-2481,-2085,-2047,-2585,-2325,-1321,-1815,-1910,-2393,-3973,-3737,-3863,-7584,-8146,-8393,-8888,-8411,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-1,-1,0,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,0,0,0,0,-1,-1,2,2,3,3,1,1,1,-3,-3,-3,-2,-2,-2
1,37,0,0,-19,344,177,-183,-331,-500,-99,-1459,-176,-240,399,-144,-634,-1283,-1194,-1614,-1604,-2643,-3189,-2796,-3217,-3027,-2018,-1642,-394,-839,-796,-970,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-3,-3,-3,-2,-2,0,0,0,0,3
1,40,0,15,61,100,283,202,151,181,71,160,801,686,846,1015,1668,1304,1522,1489,3683,3238,3201,2620,2861,3122,3112,3117,3613,6430,6226,3323,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,5,5,1,1
0,46,0,0,0,118,130,336,500,841,890,847,407,526,382,240,147,210,1385,1138,1456,937,-485,-86,1364,1084,-79,1048,1310,1044,1786,824,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,1,1,1,0,0
1,48,0,-5,-2,-22,-10,522,706,863,846,925,1101,876,1531,1961,2128,1930,2145,2186,2851,2153,2480,1276,1478,1648,1838,1287,1969,1604,3307,2761,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,1,2,2,2,2,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
1,39,0,0,-10,50,163,97,-711,-870,-1111,-2145,-2222,27,-258,-73,-1686,-3769,-3122,-3323,-888,-1032,-171,-1225,-2082,-2303,-1443,-547,-561,-91,985,1115,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-1,-1,-1,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-1,2,2,2,1,-1,-1,-2,2,2,2,2,0,0,1,1,1,2,4,4,4
0,40,0,0,-27,-253,-212,-289,-250,-110,332,697,895,807,1556,2397,2079,2336,2585,2347,2514,1698,2198,1861,1799,1427,1393,1420,968,1096,399,630,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,49,-40,-40,-44,-236,-525,-974,-786,-1004,-843,57,-425,-373,-529,-332,-329,-286,614,496,1749,717,988,904,1312,1895,3377,2224,2312,2331,2286,1471,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,5,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,0,0,0,-1,-1
1,37,0,0,-8,38,249,350,348,833,1024,811,568,1455,1630,2506,2993,2525,3334,3389,2522,2598,2819,2686,3150,3657,3769,4009,4813,5347,6210,6042,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,7
0,35,0,15,-934,-820,-1045,-2051,-2058,-2343,-2575,-2764,-2461,-2439,-2427,-3475,-4444,-4156,-4392,-5216,-5008,-5149,-5777,-5769,-6845,-7842,-7420,-8002,-8188,-8465,-8188,-11276,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-5,-5,-5,-5,-5,-5,-5,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-6,-6
1,44,0,10,10,-113,94,117,-618,-366,-383,-422,-299,-516,-328,-262,-885,-745,-542,5,-266,803,551,183,-461,-227,450,175,514,1750,1633,1811,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,0,0,0,-1,-1,-1,0,0,2,2,3,3
1,54,0,0,0,-234,637,471,195,433,191,258,369,357,189,1838,1114,668,583,867,-399,-645,-291,741,1776,2330,2420,2862,2937,2953,3135,2955,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,2,2,2,0,0,0,1,1,2,2,2,2,2,2,2,5
0,47,0,0,20,-552,-767,-963,-720,-718,-541,-414,-257,-301,-347,-549,-200,1523,1436,1721,2096,2087,863,847,896,1305,451,626,186,129,33,61,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,-2,-2,-2,-2,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-4
0,33,0,0,33,-53,657,326,385,297,69,480,-125,-1015,-932,-588,-827,-886,-2668,-2122,-2322,-2965,-4428,-4397,-4028,-4049,-5154,-4530,-4720,-7077,-6642,-8424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,-1,0,1,1,-2,-2,-2,-3,-6,-6,-6,-6,-6,-5,-5,-8,-8,-8,-8
